A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,Y
5,5,0,10,3,4.9497,0,4,2.8284,0,4,2.8284,6,7,0.70711,6,7,0.70711,11,10,0.70711,9,10,0.70711,8.6154,7.8462,6.4259,10.556,12.702,23.553,13.412,25.676,25.217,20.13,25.217,20.13,27.862,10.19,25.667,4.4872,V1
13,13,0,15,13,1.4142,6,10,2.8284,8,12,2.8284,16,14,1.4142,16,14,1.4142,3,1,1.4142,5,14,6.364,13.765,8.8824,5.3556,9.4667,11,20.607,11.455,22.659,24.952,22.349,24.952,22.349,18.75,15.375,18.109,7.7188,V2
14,8,4.2426,5,5,0,0,11,7.7782,5,11,4.2426,7,6,0.70711,7,6,0.70711,6,1,3.5355,3,3,0,9.4462,4.7538,2.8571,3.7143,12.775,24.901,11.913,26.644,27.938,20.8,27.938,20.8,24.692,13.59,18.818,8.5758,V3
9,9,0,5,1,2.8284,8,8,0,11,11,0,12,12,0,12,12,0,15,10,3.5355,13,15,1.4142,12.788,11.242,7.0988,12.185,9.25,18.99,12.438,20.938,28.095,21.5,28.095,21.5,30.395,9.7674,21.674,6.2247,V4
10,10,0,1,1,0,1,15,9.8995,6,16,7.0711,9,9,0,9,9,0,15,3,8.4853,11,12,0.70711,10.907,3.8837,5.5116,12.023,10.526,20.667,13.75,26.708,24.816,19.474,24.816,19.474,28.222,11.689,21.66,3.8085,V5
13,13,0,8,9,0.70711,0,14,9.8995,0,14,9.8995,16,10,4.2426,16,10,4.2426,1,0,0.70711,0,15,10.607,5.7692,3.6154,5.2254,11.394,12.561,21.39,13.036,24.357,26.868,22.147,26.868,22.147,17.5,16,16,16,V6
12,7,3.5355,15,5,7.0711,1,15,9.8995,6,15,6.364,15,15,0,15,15,0,0,0,0,0,15,10.607,11.221,6.4559,4.2955,10.773,12.769,22.862,12.43,25.907,28.909,27.636,28.909,27.636,0,0,16,13,V7
11,5,4.2426,15,10,3.5355,0,16,11.314,0,16,11.314,1,1,0,1,1,0,15,12,2.1213,13,14,0.70711,12.217,5.7609,4.0667,6.6667,16,24,16,24,17.2,16.4,17.2,16.4,27.45,10.1,19.868,6.3553,V8
13,3,7.0711,15,13,1.4142,0,8,5.6569,0,8,5.6569,11,8,2.1213,11,8,2.1213,15,3,8.4853,2,5,2.1213,11.318,4.4773,4.1667,5.5,16,20,16,20,26.1,19.75,26.1,19.75,28.217,14.043,16.615,10.423,V9
2,2,0,5,3,1.4142,1,4,2.1213,6,5,0.70711,2,2,0,2,2,0,3,7,2.8284,2,3,0.70711,11.614,4.4091,4.42,11.88,8.4167,22.6,10.791,28.463,28.894,21.34,28.894,21.34,30.042,10.479,21.855,2.9273,V0
9,9,0,12,15,2.1213,0,5,3.5355,0,5,3.5355,7,11,2.8284,7,11,2.8284,11,6,3.5355,4,4,0,6.6458,4.2917,6.5915,9.6197,12.896,19.604,14.179,21.214,27.068,20.838,27.068,20.838,26.092,12.046,22.125,9.375,V1
11,11,0,10,9,0.70711,11,5,4.2426,2,2,0,13,12,0.70711,13,12,0.70711,15,14,0.70711,15,15,0,10.838,9.0811,5.5571,10.943,7.8814,18.017,15,17,26.848,21.758,26.848,21.758,27.88,9.16,22.525,7.918,V2
13,4,6.364,0,0,0,1,1,0,10,2,5.6569,1,1,0,1,1,0,1,3,1.4142,3,1,1.4142,9.641,2.4615,4,4,9.2692,23.846,8.8621,29.052,29.769,21.308,29.769,21.308,27.619,12.095,20.038,5.5385,V3
13,7,4.2426,8,9,0.70711,2,9,4.9497,2,9,4.9497,14,13,0.70711,14,13,0.70711,13,2,7.7782,9,11,1.4142,11.338,6.4559,5.2985,11.642,11.76,18.16,14.25,19.8,27.364,22.091,27.364,22.091,26,12.419,19.129,8.2742,V4
1,1,0,3,0,2.1213,3,9,4.2426,4,9,3.5355,1,1,0,1,1,0,2,1,0.70711,1,2,0.70711,10.735,2.7647,2.8182,10.091,10.244,21.902,11.897,23.744,29.219,20.875,29.219,20.875,28.034,11.724,20.533,3.7333,V5
5,12,4.9497,1,1,1.4142,0,16,11.314,2,16,9.8995,13,11,1.4142,13,11,1.4142,15,3,8.4853,11,12,0.70711,14.286,5.6071,9.1667,15.25,10.069,20.139,14.688,26.781,26.605,20.628,26.605,20.628,28.222,11.667,20.885,4,V6
10,2,5.6569,13,5,5.6569,4,7,2.1213,7,11,2.8284,10,1,6.364,10,1,6.364,0,0,0,0,0,0,10.742,4.5806,3.75,9.95,10.229,20.771,12.179,24.786,27.368,20.737,27.368,20.737,0,0,0,0,V7
14,5,6.364,15,14,0.70711,1,15,9.8995,1,16,10.607,6,3,2.1213,6,3,2.1213,15,9,4.2426,11,12,0.70711,10.932,6.2034,5.1333,6.0667,15.455,23.697,15.412,24.382,22.344,17.156,22.344,17.156,27.905,11.024,19.881,7.1667,V8
0,6,4.2426,2,2,0,1,15,9.8995,6,16,7.0711,9,9,0,9,9,0,12,12,0,13,13,0,16,13,3.6667,15.444,7.3684,21,10.543,29.514,24.393,21.018,24.393,21.018,20.2,13.4,20.234,7.2128,V9
3,3,0,5,3,1.4142,0,4,2.8284,1,4,2.1213,2,2,0,2,2,0,3,4,0.70711,2,3,0.70711,11.578,4.5556,4.5,11.68,8.2029,22.043,11.347,27.878,28.591,21.091,28.591,21.091,29.467,10.911,21.54,3,V0
2,2,0,6,9,2.1213,1,5,2.8284,1,5,2.8284,8,9,0.70711,8,9,0.70711,12,6,4.2426,6,6,0,8.6905,2.881,3.697,10.091,10.12,23.06,12.471,26.314,26.407,20.527,26.407,20.527,26.861,11.734,22.348,8.2609,V1
5,5,0,7,9,1.4142,3,10,4.9497,7,13,4.2426,14,13,0.70711,14,13,0.70711,5,6,0.70711,4,9,3.5355,4.25,2.75,5.2326,8.4884,11.362,22.724,11.933,26.067,25.214,22.343,25.214,22.343,20.826,14.174,20.196,7.3043,V2
0,1,0.70711,0,0,0,1,2,0.70711,5,3,1.4142,0,0,0,0,0,0,1,1,0,2,1,0.70711,13.778,1.5556,0,0,8.6923,23.346,8.9787,28.979,29.053,22.211,29.053,22.211,25.667,7.6667,21,4.0714,V3
12,8,2.8284,15,5,7.0711,5,11,4.2426,10,15,3.5355,13,13,0,13,13,0,15,4,7.7782,13,13,0,11.198,5.907,4.6333,10.6,10.047,20.641,10.028,24.597,26.925,21.299,26.925,21.299,28.234,10.872,21.31,7.01,V4
3,3,0,3,2,3.5355,6,9,2.1213,6,15,6.364,12,7,3.5355,12,7,3.5355,13,0,9.1924,2,3,0.70711,10.266,3.4219,3.4783,10.022,10.849,20.943,10.462,24.795,25.807,19.716,25.807,19.716,25.957,12.478,20.854,4.0208,V5
11,3,5.6569,2,1,0.70711,9,4,3.5355,7,4,2.1213,6,6,0,6,6,0,3,3,0,2,2,0,9.1591,2.25,1.75,3.25,10.848,20.727,13.625,20.313,28.953,21.163,28.953,21.163,28.974,11.744,20.625,4.7813,V6
12,8,2.8284,12,11,0.70711,2,11,6.364,1,12,7.7782,0,0,0,0,0,0,2,2,0,12,5,4.9497,10.429,6.119,6.175,9.7,11.737,20.789,10.952,26.143,0,0,0,0,30.091,4.3636,21.5,6.8462,V7
12,12,0,10,10,0,4,12,5.6569,4,16,8.4853,9,9,0,9,9,0,15,5,7.0711,9,9,0,11.02,7.8039,7.0513,11.538,13.059,21.588,13.292,23.667,26.188,19.813,26.188,19.813,28.22,11.54,19.233,10.116,V8
1,1,0,15,6,6.364,2,14,8.4853,5,15,7.0711,8,8,0,8,8,0,0,0,0,7,14,4.9497,15.6,10.9,4.4091,13.227,8.8667,21.2,11.387,26.935,25.432,20.182,25.432,20.182,17,16,17.862,5.8276,V9
3,3,0,2,1,0.70711,0,4,2.8284,2,4,1.4142,2,2,0,2,2,0,2,3,0.70711,5,2,2.1213,12.2,5.08,6.931,12.448,9.9259,23.852,11.444,29.044,28.794,21.265,28.794,21.265,28.711,11.079,20.348,4.8913,V0
14,14,0,15,13,1.4142,0,14,9.8995,0,14,9.8995,9,9,0,9,9,0,15,3,8.4853,9,9,0,7.4,5.3,3.0851,9.8511,10.843,22.371,13.091,24.8,26.679,20.393,26.679,20.393,26.795,11.25,19.684,10.684,V1
12,14,1.4142,15,10,3.5355,5,11,4.2426,7,13,4.2426,16,13,2.1213,16,13,2.1213,6,0,4.2426,6,15,6.364,6.3333,4.4,4.26,9.88,10.885,21.623,12.154,23.942,25.726,22.151,25.726,22.151,20.111,14.833,19.552,6.9828,V2
8,3,3.5355,0,0,0,0,2,1.4142,5,2,2.1213,0,0,0,0,0,0,0,0,0,1,1,0,11.211,2.3158,0,0,10.023,21.682,10.314,27.686,29.636,24.273,29.636,24.273,27.333,10.667,20.316,5.7895,V3
9,10,0.70711,2,2,0,6,7,0.70711,12,13,0.70711,2,2,0,2,2,0,2,6,2.8284,13,10,2.1213,11.098,8.4118,6.7321,12.286,9.9853,19.721,9.5968,24.887,29.4,22.333,29.4,22.333,30.469,10.5,21.088,4.8246,V4
2,2,0,3,0,2.1213,3,9,4.2426,6,12,4.2426,9,8,0.70711,9,8,0.70711,11,3,5.6569,2,3,0.70711,11.119,4.2381,4.2143,10.738,12.194,23.944,11.323,27.371,25.425,20.375,25.425,20.375,28.714,11.6,21.727,3.1591,V5
2,2,0,3,3,0,0,13,9.1924,0,13,9.1924,10,8,1.4142,10,8,1.4142,3,1,1.4142,2,1,0.70711,10.106,3.0851,4.2857,5.9286,10.816,20.959,14.789,23,26.982,20.589,26.982,20.589,29.023,11.395,21.732,2.9024,V6
12,12,0,5,9,2.8284,4,12,5.6569,5,16,7.7782,0,0,0,0,0,0,15,4,7.7782,2,2,0,11.68,5.9,5.4167,12.083,10.863,18.725,12.8,24.567,17.5,16,17.5,16,25,13.625,16.75,15,V7
12,7,3.5355,15,10,3.5355,1,15,9.8995,2,16,9.8995,1,1,0,1,1,0,15,9,4.2426,14,14,0,11.256,6.3049,4.9318,8.0682,15.053,23.395,15,24.2,21.875,16.125,21.875,16.125,26.86,10.895,20.439,6.1589,V8
1,1,0,2,5,2.1213,2,12,7.0711,7,14,4.9497,5,3,1.4142,5,3,1.4142,8,1,4.9497,2,1,0.70711,12.37,5.4074,6.5882,13.441,10.583,20.083,11.314,27.373,24.429,18.375,24.429,18.375,28.625,15.375,16.8,1.4,V9
1,1,0,1,1,0,1,4,2.1213,2,5,2.1213,2,2,0,2,2,0,3,5,1.4142,2,2,0,11.975,4.675,4.9459,11.73,9.1475,23.148,10.813,28.013,28.929,21.143,28.929,21.143,29.771,10.604,21.49,3,V0
4,4,0,5,3,1.4142,2,10,5.6569,3,10,4.9497,11,11,0,11,11,0,10,1,6.364,0,0,0,6.3939,3.1818,2.8548,9.4194,9.8488,22.814,12.873,25.436,26.22,20.317,26.22,20.317,23.25,14.844,0,0,V1
14,13,0.70711,14,14,0,6,9,2.1213,6,9,2.1213,16,13,2.1213,16,13,2.1213,4,0,2.8284,5,14,6.364,6.3529,5.6471,6.6596,9.1277,11.962,20.346,12.886,21.171,25.239,22.268,25.239,22.268,19.182,15.091,18.593,7.4576,V2
12,5,4.9497,0,0,0,1,1,0,4,1,2.1213,0,0,0,0,0,0,1,0,0.70711,2,0,1.4142,10.467,3.0333,0,0,9,21,10.389,28.028,30.059,22.294,30.059,22.294,26.154,12.462,18.944,6.9444,V3
13,13,0,15,11,2.8284,5,11,4.2426,11,16,3.5355,12,12,0,12,12,0,15,2,9.1924,12,12,0,10.169,6.6506,4.2154,10.677,11.233,20.483,10.232,25.28,26.724,21.437,26.724,21.437,27.566,11.321,21.239,8.4478,V4
2,2,0,1,1,0,1,3,1.4142,1,3,1.4142,1,1,0,1,1,0,2,2,0,2,2,0,11.463,4.1707,5.5333,11.467,9.5,21.661,13.143,24.143,29.805,21.317,29.805,21.317,29.344,11.313,21.743,2.8286,V5
9,12,2.1213,4,2,1.4142,0,16,11.314,2,16,9.8995,12,11,0.70711,12,11,0.70711,3,3,0,10,11,0.70711,12.243,3.5135,6.8108,15.162,11.926,21.474,13.429,25.377,28.281,21.188,28.281,21.188,28.233,11.558,20.878,3.7143,V6
9,4,3.5355,12,5,4.9497,1,2,0.70711,9,3,4.2426,5,4,0.70711,5,4,0.70711,0,0,0,0,0,0,9.6429,4.9524,4.5946,10.865,10.615,22.282,9.8305,27.797,29.5,26.917,29.5,26.917,0,0,0,0,V7
14,13,0.70711,14,14,0,1,12,7.7782,3,13,7.0711,0,0,0,0,0,0,7,9,1.4142,13,11,1.4142,10.753,4.4545,6.5,7.2857,14.417,22.917,14.289,24.526,0,0,0,0,27.469,8.6735,20.727,4.8977,V8
4,5,0.70711,4,6,1.4142,2,14,8.4853,5,16,7.7782,6,5,0.70711,6,5,0.70711,15,14,0.70711,3,14,7.7782,14.097,8.5161,7.6429,14.107,9.6724,22.052,11.792,27.042,21.5,17.808,21.5,17.808,25.696,10.812,17.474,5.0526,V9
2,2,0,6,4,1.4142,2,4,1.4142,8,5,2.1213,2,2,0,2,2,0,4,8,2.8284,2,2,0,11.19,3.7143,4.0476,11.492,8.8158,22.553,10.689,27.405,27.179,20.487,27.179,20.487,29.918,10.429,21.583,2.75,V0
14,14,0,14,13,0.70711,0,14,9.8995,0,14,9.8995,7,7,0,7,7,0,15,4,7.7782,9,9,0,7.1739,4.913,4.4265,10.25,12.125,20.417,14.465,22.07,25.022,19.087,25.022,19.087,26.515,11.735,19.789,10.579,V1
14,13,0.70711,14,14,0,3,6,2.1213,3,6,2.1213,16,7,6.364,16,7,6.364,13,13,0,14,15,0.70711,9.8214,8.75,8,9.9844,13.077,18.115,13.692,19.385,28.83,21.472,28.83,21.472,26.475,10.425,22.104,7.9104,V2
5,4,0.70711,12,2,7.0711,0,2,1.4142,3,2,0.70711,1,1,0,1,1,0,1,1,0,1,2,0.70711,11.692,10.846,6.0588,13.176,8.2,20.857,10.788,29.485,29.136,22.136,29.136,22.136,28.19,11.048,23.409,3.2273,V3
9,9,0,4,2,1.4142,6,10,2.8284,12,16,2.8284,10,10,0,10,10,0,15,12,2.1213,14,15,0.70711,12.4,10.5,7.6154,13.436,9.5893,19.473,9.8533,24.493,26.5,20.632,26.5,20.632,29.755,9.3774,22.061,6.1098,V4
10,8,1.4142,12,3,6.364,3,3,0,7,6,0.70711,1,1,0,1,1,0,9,3,4.2426,11,11,0,11.571,5.3143,4.925,11.275,10.625,22.025,9.9672,27.59,25.441,19.176,25.441,19.176,27.581,11.581,20.641,5.5128,V5
2,2,0,3,0,2.1213,1,14,9.1924,6,15,6.364,10,10,0,10,10,0,1,2,0.70711,2,1,0.70711,15.143,1.7143,13.5,16,10.533,20.178,13.067,28.2,26.68,21.06,26.68,21.06,27.296,12.148,20.038,4.6538,V6
12,6,4.2426,14,4,7.0711,1,15,9.8995,10,16,4.2426,14,14,0,14,14,0,0,0,0,0,15,10.607,11.464,6.2143,4.5862,10.69,13.089,22.978,11.62,27.127,29.286,27.429,29.286,27.429,0,0,16,13,V7
12,9,2.1213,14,11,2.1213,3,12,6.364,4,14,7.0711,0,0,0,0,0,0,13,12,0.70711,14,13,0.70711,12.205,6.6818,7.4,9.2,12.605,21.684,11.711,25.467,0,0,0,0,26.404,9.1915,20.98,5.18,V8
7,7,0,11,15,2.8284,0,4,2.8284,0,4,2.8284,10,11,0.70711,10,11,0.70711,14,10,2.8284,11,11,0,4.6316,3.7895,6.5185,9.2963,13.149,20.766,14.167,22.8,23.333,19.75,23.333,19.75,26.738,11.525,21.123,8.1053,V9
2,2,0,5,2,2.1213,0,3,2.1213,2,3,0.70711,2,2,0,2,2,0,3,3,0,3,2,0.70711,11.732,4.3415,4.5217,12.326,7.7069,21.914,11.944,28.167,28.816,21.237,28.816,21.237,29.326,11,21.711,2.8889,V0
11,9,1.4142,15,5,7.0711,0,16,11.314,3,16,9.1924,11,11,0,11,11,0,14,4,7.0711,10,11,0.70711,10.286,5.7143,3.9167,10.958,9.2581,23.452,11.036,28.545,25.642,20.421,25.642,20.421,26.825,12.14,19.7,8.4,V1
11,10,0.70711,15,13,1.4142,3,7,2.8284,3,7,2.8284,16,12,2.8284,16,12,2.8284,10,1,6.364,9,10,0.70711,10.091,8.7727,6.3187,10.308,12.107,18.786,14.214,20.071,26.035,21.941,26.035,21.941,22.865,13.481,20.984,7.4918,V2
12,10,1.4142,0,0,0,0,1,0.70711,5,1,2.8284,7,6,0.70711,7,6,0.70711,3,0,2.1213,3,0,2.1213,9.2333,6.4333,0,0,9.2727,23.909,9.25,28.675,29.262,21.786,29.262,21.786,23.8,14.467,17.778,11.333,V3
12,12,0,13,9,2.8284,7,9,1.4142,8,12,2.8284,13,13,0,13,13,0,15,3,8.4853,12,13,0.70711,11.486,8.7222,6.1122,11,9.1556,19.244,11.618,21.824,27.274,21.438,27.274,21.438,27.891,11.036,20.905,7.1333,V4
10,11,0.70711,15,2,9.1924,3,7,2.8284,9,16,4.9497,8,7,0.70711,8,7,0.70711,15,4,7.7782,11,11,0,10.259,3.7037,4.0323,10.903,12.323,19.677,11,25.37,25.738,18.81,25.738,18.81,26.328,12.475,21.889,3.4815,V5
6,6,0,4,2,1.4142,0,14,9.8995,0,14,9.8995,11,10,0.70711,11,10,0.70711,15,2,9.1924,10,11,0.70711,14.4,7.0667,7.5455,14.182,11.629,20.742,15.03,24.485,25.875,19.578,25.875,19.578,26.611,12.648,20.553,5.5789,V6
10,5,3.5355,14,4,7.0711,1,6,3.5355,13,6,4.9497,4,4,0,4,4,0,0,0,0,0,0,0,9.918,5.082,4.9744,10.744,12.895,23.333,10.684,27.122,29.609,27.435,29.609,27.435,0,0,0,0,V7
14,8,4.2426,13,12,0.70711,2,1,0.70711,3,3,0,0,0,0,0,0,0,9,7,1.4142,14,8,4.2426,10.797,5.6094,9.5882,10.941,13.239,23.087,13.25,25.5,0,0,0,0,28.5,6.25,22.196,5.0588,V8
5,5,0,11,1,7.0711,0,15,10.607,5,15,7.0711,10,10,0,10,10,0,6,6,0,6,5,0.70711,12.87,8,8,12.81,12.038,20.269,11.093,27.977,26.122,21.204,26.122,21.204,27.176,6.7647,23.019,3.8704,V9
7,7,0,7,5,8.4853,0,6,4.2426,2,6,2.8284,3,3,0,3,3,0,4,9,3.5355,13,3,7.0711,10.125,4.2222,4.4464,9.5357,9.8571,24.262,10.616,28.575,27.595,20.714,27.595,20.714,30.311,10.2,21.943,2.5094,V0
12,12,0,14,10,2.8284,0,10,7.0711,0,10,7.0711,9,9,0,9,9,0,15,1,9.8995,9,9,0,11,7.1961,4.5313,10.594,11.176,20.382,13.919,21.892,27.08,20.12,27.08,20.12,27.273,12.273,19.051,9.4576,V1
4,4,0,10,11,0.70711,4,8,2.8284,6,12,4.2426,14,12,1.4142,14,12,1.4142,7,9,1.4142,8,10,1.4142,7,7,6.082,9.7377,12,22.266,12.441,25.373,25.911,22.114,25.911,22.114,22.605,12.842,23.274,5.4194,V2
12,7,3.5355,4,4,0,1,12,7.7782,1,13,8.4853,1,11,7.0711,1,11,7.0711,3,0,2.1213,1,1,0,8.7407,5.7778,5.7,6.3,11.676,20.676,11.556,25.611,29.472,21.222,29.472,21.222,25.235,13.882,18.2,10.4,V3
11,6,3.5355,13,2,7.7782,0,4,2.8284,3,4,0.70711,7,7,0,7,7,0,12,10,1.4142,12,12,0,10.738,5.1077,3.65,10.275,10.943,22.629,12.145,25.333,25.167,18.85,25.167,18.85,26.591,11.091,22.706,6.2647,V4
12,11,0.70711,14,6,5.6569,2,14,8.4853,8,16,5.6569,8,8,0,8,8,0,15,3,8.4853,10,10,0,10,3.3415,3.619,10.214,10.98,21.588,10.857,25.871,24.519,19.231,24.519,19.231,25.455,12.682,20.094,6.5313,V5
9,6,2.1213,1,1,0,4,5,0.70711,11,7,2.8284,6,6,0,6,6,0,4,1,2.1213,4,2,1.4142,9.4737,4.1053,2.3333,2.6667,13.219,25.406,10.23,26.508,29.053,22.227,29.053,22.227,27.636,12.682,19.438,7.4063,V6
2,2,0,2,2,0,4,3,0.70711,4,3,0.70711,14,13,0.70711,14,13,0.70711,2,2,0,1,9,5.6569,11.22,3.72,4.25,11.25,9.434,22.358,12.171,24.171,27.5,24.94,27.5,24.94,19,15,17.727,7.7879,V7
11,5,4.2426,4,2,1.4142,0,0,0,0,0,0,2,2,0,2,2,0,15,3,8.4853,7,7,0,8.6563,4.5625,2.6667,3.9167,0,0,0,0,23.552,17.034,23.552,17.034,26.917,12.611,19.391,8.6957,V8
4,10,4.2426,13,4,6.364,0,15,10.607,0,15,10.607,11,8,2.1213,11,8,2.1213,15,1,9.8995,6,15,6.364,13.889,7.7556,6.7857,14.321,9.8125,22.969,12.556,26,25.306,18.612,25.306,18.612,26.385,15.269,19.52,5.34,V9
2,2,0,3,3,0,1,4,2.1213,8,5,2.1213,3,3,0,3,3,0,5,10,3.5355,12,3,6.364,11.976,5.1707,5.1163,11.698,9.0769,23.308,10.275,29.13,26.962,20.113,26.962,20.113,30,10.655,21.75,2.8214,V0
14,10,2.8284,4,11,4.9497,0,3,2.1213,0,3,2.1213,9,10,0.70711,9,10,0.70711,15,5,7.0711,11,11,0,4.75,2.5833,2.4255,9.766,8.7612,22.746,11.921,26.711,25.797,20.029,25.797,20.029,28.068,11.525,20.932,6.3425,V1
12,12,0,12,12,0,3,3,0,3,3,0,13,12,0.70711,13,12,0.70711,7,9,1.4142,4,4,0,6.6875,5.8125,7.8696,9.3696,12.943,20.8,13.522,22.478,25.892,21.946,25.892,21.946,24.298,12.085,23.429,7.4286,V2
14,6,5.6569,3,1,1.4142,0,14,9.8995,8,14,4.2426,2,2,0,2,2,0,3,1,1.4142,2,2,0,8.8636,3.6136,2.5,3.1667,12.082,22.286,10.849,26.973,29.739,21.783,29.739,21.783,27.944,12.444,19.625,7.3333,V3
10,3,4.9497,5,2,2.1213,4,10,4.2426,13,14,0.70711,11,12,0.70711,11,12,0.70711,15,5,7.0711,11,11,0,11.821,4.9107,4.0179,11.518,10.478,21.783,9.4805,26.844,25.819,20.722,25.819,20.722,26.585,11.2,20.263,8.6842,V4
2,2,0,2,2,0,0,13,9.1924,7,13,4.2426,8,8,0,8,8,0,3,1,1.4142,1,2,0.70711,10.756,3.8049,5.2766,12.298,9.6875,21.438,11.057,25.8,26.949,21.288,26.949,21.288,29.216,11.135,21.556,2.7778,V5
8,4,2.8284,0,0,0,1,12,7.7782,1,12,7.7782,6,6,0,6,6,0,5,5,0,4,2,1.4142,11.4,2.625,0,0,11.882,22.588,12.65,23.275,26,20.111,26,20.111,28.854,11.542,20.564,5.4103,V6
11,6,3.5355,13,6,4.9497,2,9,4.9497,2,11,6.364,3,3,0,3,3,0,2,0,1.4142,0,0,0,9.6667,5.2407,4.2432,10.405,10.704,22.16,12.929,24.196,27.032,19.635,27.032,19.635,30,16,0,0,V7
1,1,0,2,1,2.1213,0,4,2.8284,0,4,2.8284,1,2,0.70711,1,2,0.70711,15,9,4.2426,11,12,0.70711,11.655,4.4828,3.4138,10.828,11.857,21.714,16,24,22.455,16.364,22.455,16.364,27.375,11.859,20.357,5.6714,V8
7,6,0.70711,3,1,1.4142,0,0,0,0,0,0,12,10,1.4142,12,10,1.4142,14,1,9.1924,12,12,0,13.259,11.222,5.7353,11.118,0,0,0,0,26.291,19.782,26.291,19.782,25.127,12.927,22.4,6.5455,V9
2,2,0,4,2,1.4142,1,3,1.4142,4,3,0.70711,2,2,0,2,2,0,3,0,2.1213,4,3,0.70711,11.863,4.5098,4.9107,12.196,8.1268,21.521,11.591,27.977,29.612,22.02,29.612,22.02,28.154,11.333,20.875,3.8393,V0
2,2,0,3,1,1.4142,0,4,2.8284,0,4,2.8284,10,10,0,10,10,0,14,4,7.0711,10,9,0.70711,4.9333,2.4,2.2667,9.4667,9.3226,23.452,12.289,26.763,26.013,20.714,26.013,20.714,27.365,12,20.689,8.0328,V1
12,13,0.70711,9,6,2.1213,12,4,5.6569,2,2,0,16,10,4.2426,16,10,4.2426,11,11,0,12,12,0,9.0702,5.4035,5.4231,11.359,8.3898,17.78,15.2,17.2,27.806,22.014,27.806,22.014,22.791,12.581,22.028,7.0278,V2
9,4,3.5355,9,0,6.364,0,2,1.4142,8,2,4.2426,2,2,0,2,2,0,2,4,1.4142,2,2,0,10.684,2.7895,10,16,9.7121,19.47,10.263,28.263,29.744,22.023,29.744,22.023,29.026,11.615,20.29,5.7097,V3
10,9,0.70711,3,3,0,5,11,4.2426,13,16,2.1213,8,8,0,8,8,0,15,13,1.4142,14,14,0,12,9.25,6.1731,11.904,10.59,20.311,9.6706,25.529,24.413,19.492,24.413,19.492,29.695,9.8983,22.418,6.7164,V4
2,2,0,1,1,1.4142,5,7,1.4142,11,12,0.70711,7,7,0,7,7,0,2,2,0,1,2,0.70711,11.829,4.7143,6.24,12.72,9.1522,21.261,9.625,25.969,26.914,21.397,26.914,21.397,29.412,11.059,21.71,2.7742,V5
4,4,0,3,4,0.70711,8,6,1.4142,12,10,1.4142,11,11,0,11,11,0,4,5,0.70711,3,3,0,9.4,2.4,4.3571,5.7143,11.444,21.056,11.467,21.967,27.695,21.853,27.695,21.853,29.137,11.255,21.542,3.5625,V6
9,8,0.70711,1,1,0,2,2,0,9,4,3.5355,4,4,0,4,4,0,0,0,0,2,13,7.7782,12.361,5.7222,6.4583,12.167,11.563,22.5,10.61,26.792,29.706,27.882,29.706,27.882,0,0,16.931,7.3448,V7
14,12,1.4142,15,14,0.70711,1,15,9.8995,2,16,9.8995,1,1,0,1,1,0,15,13,1.4142,14,14,0,9.9859,4.0845,3.381,5.0476,15.257,24.371,15.184,24.947,18.667,16.222,18.667,16.222,26.221,10.208,21.368,4.6029,V8
2,2,0,7,10,2.1213,1,15,9.8995,2,16,9.8995,9,9,0,9,9,0,1,1,0,11,12,0.70711,15.212,9.8182,5.4524,12,11.094,22.359,12.667,26.185,27.2,20.978,27.2,20.978,26.5,6.5,20.103,4.7414,V9
3,3,0,4,2,1.4142,0,2,1.4142,3,2,0.70711,2,2,0,2,2,0,4,9,3.5355,13,2,7.7782,11.889,5.8222,4.4237,11.441,7.2778,20.741,10.951,28.78,27.184,20.658,27.184,20.658,29.789,10.053,22.196,2.7843,V0
9,9,0,13,12,0.70711,0,6,4.2426,0,6,4.2426,2,2,0,2,2,0,2,6,2.8284,7,8,0.70711,7.56,6.56,6.8,9.3846,14.065,19.935,14.81,21.429,29.5,22.235,29.5,22.235,28.827,9.9423,23.648,5.2963,V1
5,6,0.70711,6,5,0.70711,9,6,2.1213,7,6,0.70711,15,12,2.1213,15,12,2.1213,11,11,0,9,10,0.70711,8.3333,4.2222,4.0606,10.53,8.9286,19.75,13.381,20,25.776,22.119,25.776,22.119,22.702,12.319,22.653,6.3878,V2
15,4,7.7782,0,0,0,0,11,7.7782,5,11,4.2426,1,1,0,1,1,0,0,1,0.70711,1,0,0.70711,8.4839,2.3871,1,1,10.91,22.507,10.341,26.398,29.63,22.074,29.63,22.074,26.214,12.5,19.214,6.5714,V3
12,12,0,14,8,4.2426,4,12,5.6569,10,16,4.2426,12,12,0,12,12,0,15,4,7.7782,12,13,0.70711,11.157,8.012,5.7937,10.619,11.934,20.902,10.624,25.118,27.327,21.408,27.327,21.408,29.023,10.419,20.808,5.5205,V4
2,2,0,1,1,0,0,12,8.4853,11,14,2.1213,8,8,0,8,8,0,2,3,0.70711,5,1,2.8284,11.526,4.5526,5.6111,13.667,9.3818,20,9.2571,26.1,26.453,20.811,26.453,20.811,29.667,10.833,21.632,2.8947,V5
